id,address,translated_address,latitude,longitude
1204095,"г Казань, ул Академика Лаврентьева 2","Akademika Lavrentyeva Street, 2",55.83116,49.136148
1204101,"г Казань, ул Гагарина 49","ulitsa Gagarina, 49",55.838349,49.104078
1204104,"г Казань, ул Гвардейская 44","Gvardeyskaya ulitsa, 44",55.780411,49.17103
1204105,"г Казань, ул Гривская 46","Grivskaya ulitsa, 46",55.808204,49.092292
1204111,"г Казань, ул Короленко 46 и 48","Korolenko Street, 46",55.838733,49.102228
1204121,"г Казань, ул Пушкина 3","Pushkina Street, 3",55.78604,49.119898
1204131,"г Казань, ул Дачная (Вахитовский р-н) 3","Dachnaya ulitsa, 3",55.768345,49.166601
1204133,"г Казань, ул Химиков 45","ulitsa Khimikov, 45",55.873157,49.016367
1204137,"г Казань, ул Рихарда Зорге 15","Richarda Zorge Street, 15",55.761158,49.185538
1204141,"г Казань, ул Адоратского 66А","Adoratskogo Street, 66А",55.841488,49.152812
1204144,"г Казань, ул Пермская 1-я 11 ч/д","1-ya Permskaya ulitsa, 11",55.876203,49.031962
1204145,"г Казань, ул Мусина 70","Musina Street, 70",55.838329,49.121335
1204148,"г Казань, ул Беломорская 79","Belomorskaya Street, 79",55.866298,49.017364
1204150,"г Казань, ул Галимджана Баруди 21","ulitsa Galimdzhana Barudi, 21",55.823758,49.067661
1204156,"г Казань, ул Юго-Западная 2-я 28","2nd Ugo-Zapadnaya Street, 28",55.81782,49.088142
1204157,"г Казань, ул Тэцевская 13А","Tetsevskaya ulitsa, 13А",55.8482,49.06025
1204158,"г Казань, ул Краевая (Большие Дербышки) 43","Krayevaya ulitsa, 43",55.881919,49.19594
1204162,"г Казань, ул Академика Кирпичникова 15","Akademika Kirpichnikova Street, 15",55.810749,49.184406
1204170,"г Казань, ул Адмирала Нахимова 17","Admirala Nakhimova Street, 17",55.783488,49.161786
1204171,"г Казань, ул Соловецких Юнг 7","ulitsa Solovetskikh Yung, 7",55.823414,49.078737
1204172,"г Казань, ул Центральная (Салмачи) 133 В","Tsentralnaya ulitsa, 133В",55.743304,49.290551
1204174,"г Казань, ул Ново-Светлая ",Novo-Svetlaya ulitsa,55.822271,49.03975
1204181,"г Казань, ул 1 Мая 22","ulitsa 1 Maya, 22",55.81346,49.059163
1204183,"г Казань, ул Маршала Чуйкова 29","ulitsa Marshala Chuykova, 29",55.83748,49.126024
1204189,"г Казань, ул Маршала Чуйкова 15","ulitsa Marshala Chuykova, 15",55.836686,49.113798
1204192,"г Казань, ул Старо-Аракчинская 2-я 41 В","2-ya Staro-Arakchinskaya ulitsa, 41В",55.801475,48.959063
1204194,"г Казань, ул Молодежная 3А","Molodyozhnaya ulitsa, 3А",55.862469,49.103045
1204195,"г Казань, ул Гаврилова 20 А","Gavrilova Street, 20А",55.832748,49.158705
1204197,"г Казань, ул Николая Ершова 25","Nikolay Ershov Street, 25",55.793612,49.157438
1204199,"г Казань, ул Олега Кошевого 12","ulitsa Olega Koshevogo, 12",55.855396,49.095293
1204201,"г Казань, ул Молодежная 14А","Molodyozhnaya ulitsa, 14А",55.861085,49.099596
1204203,"г Казань, ул Лядова 14","ulitsa Lyadova, 14",55.85342,49.076949
1204205,"г Казань, ул Гудованцева 41А","ulitsa Gudovantseva, 41А",55.873859,49.018945
1204210,"г Казань, городок Научный 1","Nauchny Gorodok, 1",55.885777,49.268623
1204213,"г Казань, ул Воровского 5","ulitsa Vorovskogo, 5",55.843217,49.095221
1204214,"г Казань, ул Ноксинский Спуск 23","ulitsa Noksinskiy Spusk, 23",55.770968,49.237873
1204215,"г Казань, ул Кул Гали 10","ulitsa Kul Gali, 10",55.750317,49.228594
1204224,"г Казань, ул Четаева 66","Chetaeva Street, 66",55.823312,49.112603
1204228,"г Казань, ул Юго-Западная 2-я 36","2nd Ugo-Zapadnaya Street, 36",55.822357,49.082707
1204229,"г Казань, ул Шадрина 17","ulitsa Shadrina, 11/27",55.855962,49.069808
1204233,"г Казань, ул Адоратского 33","Adoratskogo Street, 33",55.840897,49.146784
1204234,"г Казань, ул Патриса Лумумбы 56","ulitsa Patrisa Lumumby, 56",55.795605,49.189715
1204241,"г Казань, ул Лушникова 9","ulitsa Lushnikova, 9",55.820298,49.082689
1204244,"г Казань, ул Татарстан 52","Tatarstan Street, 52/72",55.778968,49.109917
1204245,"г Казань, ул Татарстан 52","Tatarstan Street, 52/72",55.778968,49.109917
1204246,"г Казань, ул Академика Лаврентьева 22","Akademika Lavrentyeva Street, 22",55.832343,49.153108
1204249,"г Казань, ул Большая Красная 64","Bolshaya Krasnaya Street, 64",55.796046,49.136993
1204256,"г Казань, пр-кт Ибрагимова 77","Ibragimova Avenue, 77",55.82266,49.099722
1204257,"г Казань, ул Озерная 50 ч/с","Ozyornaya ulitsa, 50",55.80909,49.274264
1204259,"г Казань, пр-кт Победы 20","Pobedy Avenue, 20",55.739483,49.1978
1204262,"г Казань, с Константиновка, ул Интернациональная 21","Internatsionalnaya ulitsa, 21",55.808058,49.269036
1204277,"г Казань, ул Декабристов ",Dekabristov Street,55.823707,49.086974
1204278,"г Казань, ул Шамиля Усманова 32","ulitsa Shamilya Usmanova, 32",55.831762,49.065738
1204283,"г Казань, ул Профессора Мухамедьярова 34","ulitsa Professora Mukhamedyarova, 34",55.839992,49.07553
1204284,"г Казань, ул Лукина 16","ulitsa Lukina, 16",55.863323,49.093694
1204286,"г Казань, ул Строителей (Восточный) 35","ulitsa Stroiteley, 35",55.87395,49.160457
1204290,"г Казань, ул Молдавская (Приволжский р-н) 7 ч/с","Moldavskaya ulitsa, 7",55.720464,49.098967
1204296,"г Казань, пр-кт Ямашева 11","Yamasheva Avenue, 11",55.826114,49.096164
1204297,"г Казань, ул Нигматуллина 11\84","Nigmatullina Street, 11",55.818751,49.142176
1204300,"г Казань, ул Юлиуса Фучика 42","ulitsa Yuliusa Fuchika, 42",55.747373,49.22253
1204301,"г Казань, ул Закиева 41","Zakieva Street, 41",55.777024,49.232439
1204303,"г Казань, ул Академика Павлова 23А","Akademika Pavlova Street, 23А",55.864252,49.098428
1204305,"г Казань, ул Октябрьская 19 А","Oktyabrskaya ulitsa, 19А",55.839901,49.091331
1204307,"г Казань, ул Авангардная 56\2","Avangardnaya Street, 56к2",55.745904,49.143353
1204310,"г Казань, ул Повстанческая 10","Povstancheskaya ulitsa, 10",55.818543,49.062585
1204313,"г Казань, ул Бухарская 89/2","Bukharskaya ulitsa, 89к2",55.778593,49.192553
1204314,"г Казань, ул Землемерная 2-я 12","2-ya Zemlemernaya ulitsa, 12",55.728464,49.138789
1204316,"г Казань, ул Восход 16","Voskhod Street, 16",55.832303,49.073895
1204318,"г Казань, городок Научный 1","Nauchny Gorodok, 1",55.885777,49.268623
1204319,"г Казань, ул Салиха Батыева 17","ulitsa Salikha Batyyeva, 17",55.75479,49.245473
1204320,"г Казань, ул Центральная (Крутушка) 45","Tsentralnaya ulitsa, 45",55.743907,49.272548
1204322,"г Казань, ул Химиков 15","ulitsa Khimikov, 15",55.864379,49.015603
1204328,"г Казань, ул Зур Урам 10","ulitsa Zur Uram, 10",55.806995,49.197629
1204330,"г Казань, ул Школьная (Калининский) 5 ч/с","Shkolnaya ulitsa, 5",55.875561,49.149291
1204333,"г Казань, ул Дубравная 49","Dubravnaya ulitsa, 49",55.738622,49.199102
1204335,"г Казань, ул Шуртыгина ",ulitsa Shurtygina,55.789998,49.175926
1204336,"г Казань, городок Научный 4","Nauchny Gorodok, 4",55.884989,49.269252
1204340,"г Казань, ул Радужная (Вознесенское) 78","Raduzhnaya ulitsa, 78",55.764176,49.26379
1204341,"г Казань, ул Блюхера 82","ulitsa Blyukhera, 82",55.828824,49.064301
1204344,"г Казань, тракт Мамадышский ",Mamadyshskiy trakt,55.801885,49.278361
1204349,"г Казань, ул Рауиса Гареева 92","ulitsa Rauisa Gareyeva, 92",55.722532,49.171497
1204362,"г Казань, тер СДТ КАПО-10 ",kollektivny sad № 10 SNT OAO KAPO,55.890658,49.068191
1204364,"г Казань, ул Роторная 29","Rotornaya ulitsa, 29",55.765154,49.141736
1204373,"г Казань, ул Копылова 2Б","ulitsa Kopylova, 2Б",55.855098,49.085295
1204375,"г Казань, городок Военный 33 1","Voyenny gorodok-32, 33",55.80694,48.961902
1204377,"г Казань, ул Николая Ершова ",Nikolay Ershov Street,55.793419,49.167068
1204382,"г Казань, ул Ленинградская 22","Leningradskaya ulitsa, 22",55.861757,49.085591
1204385,"г Казань, ул Горийская 29 ч/с","Goriyskaya ulitsa, 29",55.728038,49.145455
1204388,"г Казань, ул Сибгата Хакима 50","Sibgata Khakima Street, 50",55.815544,49.136193
1204389,"г Казань, ул Тополевая 5 ч/д","Topolevaya ulitsa, 5",55.868632,49.234622
1204393,"г Казань, ул Хусаина Мавлютова 34","ulitsa Khusaina Mavlyutova, 34",55.750135,49.187622
1204394,"г Казань, ул Короленко 25","Korolenko Street, 25",55.825502,49.099883
1204397,"г Казань, ул Хусаина Мавлютова 34","ulitsa Khusaina Mavlyutova, 34",55.750135,49.187622
1204400,"г Казань, ул Карла Маркса 23","Karla Marksa Street, 23/6",55.796952,49.120616
1204403,"г Казань, ул Николая Ершова ",Nikolay Ershov Street,55.793419,49.167068
1204405,"г Казань, ул Лукина 10","ulitsa Lukina, 10",55.862873,49.091691
1204408,"г Казань, ул Восстания 49","ulitsa Vosstaniya, 49",55.832697,49.077434
1204411,"г Казань, ул Юлиуса Фучика 16","ulitsa Yuliusa Fuchika, 16",55.742012,49.211292
1204412,"г Казань, ул Дубравная 28","Dubravnaya ulitsa, 28",55.737542,49.204744
1204417,"г Казань, ул Юлиуса Фучика 105","ulitsa Yuliusa Fuchika, 105",55.754958,49.228854
1204423,"г Казань, ул Гагарина 73А","ulitsa Gagarina, 73А",55.838218,49.094224
1204424,"г Казань, ул Зур Урам 8","ulitsa Zur Uram, 8",55.806535,49.198428
1204430,"г Казань, ул Гагарина 75","ulitsa Gagarina, 75",55.838111,49.092993
1204434,"г Казань, ул Академика Глушко 9","Akademika Glushko Street, 9А",55.781793,49.234801
1204442,"г Казань, ул Лево-Булачная 50","Levo-Bulachnaya Street, 50",55.786202,49.114427
1204443,"г Казань, ул Привольная (Константиновка) 21 ч/с","Privolnaya ulitsa, 21А",55.814072,49.25213
1204444,"г Казань, ул Пушкина ",Pushkina Street,55.792554,49.124785
1204446,"г Казань, ул Пушкина ",Pushkina Street,55.792554,49.124785
1204447,"г Казань, ул Братьев Касимовых 16","Bratyev Kasimovykh Street, 16",55.755429,49.185196
1204449,"г Казань, ул Космонавтов 53","ulitsa Kosmonavtov, 53",55.798004,49.194323
1204452,"г Казань, ул Зур Урам 12","ulitsa Zur Uram, 12",55.807415,49.196856
1204457,"г Казань, ул Николая Ершова 78","Nikolay Ershov Street, 78",55.801025,49.183462
1204458,"г Казань, пр-кт Фатыха Амирхана 21","Fatykha Amirkhana Street, 21",55.824607,49.1318
1204464,"г Казань, ул Академика Глушко 5","Akademika Glushko Street, 5",55.778578,49.235313
1204468,"г Казань, пр-кт Фатыха Амирхана 21","Fatykha Amirkhana Street, 21",55.824607,49.1318
1204474,"г Казань, ул Зур Урам 12","ulitsa Zur Uram, 12",55.807415,49.196856
1204480,"г Казань, ул Гвардейская 40","Gvardeyskaya ulitsa, 40",55.781605,49.170194
1204481,"г Казань, ул Базарная 7А","Bazarnaya Street, 7А",55.813521,49.070778
1204483,"г Казань, ул Джаудата Файзи 15","ulitsa Dzhaudata Fayzi, 15",55.792609,49.223994
1204489,"г Казань, ул Гагарина (Борисоглебское) 29","ulitsa Gagarina, 29",55.876975,49.149901
1204490,"г Казань, ул Академика Парина 22","Akademika Parina Street, 22",55.744916,49.181477
1204493,"г Казань, ул Тульская 14","Tulskaya Street, 14",55.731054,49.151231
1204497,"г Казань, ул Тополевая 55 ","Topolevaya ulitsa, 55",55.874617,49.229411
1204498,"г Казань, ул Академика Парина 22","Akademika Parina Street, 22",55.744916,49.181477
1204500,"г Казань, ул Поперечно-Авангардная 25А","Poperechno-Avangardnaya ulitsa, 25А",55.736767,49.142131
1204503,"г Казань, ул Комиссара Габишева 7 ","ulitsa Komissara Gabisheva, 7",55.744389,49.230507
1204508,"г Казань, ул Энергетиков 6","ulitsa Energetikov, 6",55.827459,49.077641
1204510,"г Казань, ул Рихарда Зорге 66 В","Richarda Zorge Street, 66В",55.747373,49.209478
1204511,"г Казань, ул Четаева 28","Chetaeva Street, 28",55.823287,49.125728
1204512,"г Казань, ул Мулланура Вахитова ",Mullanura Vakhitova Street,55.8152,49.086939
1204513,"г Казань, ул Бутлерова 44","Butlerova Street, 44",55.789477,49.138717
1204519,"г Казань, ул Кукушкинская 14 ч/д","Kukushkinskaya ulitsa, 14",55.742281,49.098365
1204523,"г Казань, ул Маршала Чуйкова 30","ulitsa Marshala Chuykova, 30",55.833466,49.125737
1204524,"г Казань, ул Юлиуса Фучика 52","ulitsa Yuliusa Fuchika, 52",55.752232,49.232816
1204526,"г Казань, ул Правды (Дербышки) 13 А","ulitsa Pravdy, 13А",55.86699,49.22492
1204533,"г Казань, ул Айдарова 18","Aydarova Street, 18",55.870612,49.080408
1204536,"г Казань, ул Гарифьянова 40","ulitsa Garifyanova, 40",55.750864,49.202094
1204542,"г Казань, ул Адоратского 31Б","Adoratskogo Street, 31Б",55.838668,49.146605
1204546,"г Казань, ул Фрунзе 7","ulitsa Frunze, 7",55.82438,49.047574
1204547,"г Казань, ул Парковая 18","Parkovaya ulitsa, 18",55.85919,49.219081
1204549,"г Казань, ул Мира 16А","ulitsa Mira, 16А",55.866687,49.228441
1204557,"г Казань, пр-кт Ямашева 96А","Yamasheva Avenue, 96А",55.829406,49.152165
1204559,"г Казань, ул Олега Кошевого 8","ulitsa Olega Koshevogo, 8",55.855002,49.092463
1204561,"г Казань, ул Малая Армавирская 44А","Malaya Armavirskaya ulitsa, 44/75А",55.869652,49.066771
1204563,"г Казань, ул Кул Гали 9/95","ulitsa Kul Gali, 9/95",55.752511,49.227237
1204573,"г Казань, ул Минская 1","Minskaya Street, 1",55.773054,49.223312
1204577,"г Казань, ул Квартал 4 12","Novo-Kvartalnaya ulitsa, 7",55.808857,49.091277
1204585,"г Казань, ул Декабристов 160","Dekabristov Street, 160/40",55.83429,49.081064
1204587,"г Казань, пр-кт Победы 164","Pobedy Avenue, 164",55.785604,49.222144
1204593,"г Казань, ул Юлиуса Фучика 52","ulitsa Yuliusa Fuchika, 52",55.752232,49.232816
1204597,"г Казань, ул Гагарина 79А","ulitsa Gagarina, 79А",55.836625,49.090684
1204605,"г Казань, ул Шамиля Усманова 27","ulitsa Shamilya Usmanova, 27",55.830417,49.067122
1204606,"г Казань, ул Дачная (Вахитовский р-н) 3","Dachnaya ulitsa, 3",55.768345,49.166601
1204607,"г Казань, ул Толбухина 3","ulitsa Tolbukhina, 3",55.782015,49.168056
1204611,"г Казань, ул Академика Глушко 23","Akademika Glushko Street, 23",55.787315,49.230058
1204619,"г Казань, ул Беломорская 244","Belomorskaya Street, 244",55.867728,49.018595
1204621,"г Казань, пер Праздничный 3","Prazdnichny pereulok, 3",55.770178,49.260313
1204623,"г Казань, ул Николая Ершова 8","Nikolay Ershov Street, 8",55.792033,49.154258
1204629,"г Казань, ул Ломжинская 5","Lomzhinskaya Street, 5",55.767914,49.22501
1204630,"г Казань, ул Чистопольская 28","Chistopolskaya Street, 28",55.81865,49.116772
1204632,"г Казань, ул Беломорская 71","Belomorskaya Street, 71",55.866622,49.019232
1204633,"г Казань, ул Касаткина 25","Kasatkina Street, 25",55.80141,49.12209
1204635,"г Казань, пр-кт Ямашева 93","Yamasheva Avenue, 93",55.826038,49.148823
1204636,"г Казань, ул Елабужская 1-я 11","1-ya Yelabuzhskaya ulitsa, 11",55.728885,49.150279
1204637,"г Казань, ул Осиновская ",Osinovskaya ulitsa,55.854936,48.890288
1204643,"г Казань, ул Хусаина Мавлютова 30","ulitsa Khusaina Mavlyutova, 30",55.751852,49.185376
1204644,"г Казань, ул Журналистов 100","Zhurnalistov Street, 100",55.82842,49.197431
1204645,"г Казань, ул Набережная ",Naberezhnaya Street,55.801076,49.044834
1204646,"г Казань, ул Рашида Вагапова ",ulitsa Rashida Vagapova,55.783848,49.233328
1204647,"г Казань, ул Некрасова 35","Nekrasova Street, 35",55.789694,49.132196
1204649,"г Казань, тракт Сибирский ",Sibirskiy trakt,55.827762,49.189885
1204650,"г Казань, ул 40-летия Октября 20","ulitsa 40 let Oktyabrya, 20",55.822893,49.029114
1204654,"г Казань, пр-кт Фатыха Амирхана 35","Fatykha Amirkhana Street, 35",55.829861,49.130165
1204660,"г Казань, ул Серова около 22/24","Serova Street, 22/24",55.824203,49.070652
1204663,"г Казань, ул Чэчэк (Привольный) 8","ulitsa Chechek, 8",55.757546,49.284388
1204671,"г Казань, ул Краснококшайская 150 А","Krasnokokshayskaya ulitsa, 150А",55.817411,49.064597
1204678,"г Казань, ул Академика Глушко 16/24","Akademika Glushko Street, 16/24",55.783463,49.23534
1204679,"г Казань, ул Лукина 2\15","ulitsa Lukina, 2/15",55.858225,49.089975
1204688,"г Казань, пр-кт Победы 100","Pobedy Avenue, 100",55.768891,49.220832
1204690,"г Казань, ул Заречная (Кировский р-н) 29 ч/с","Zarechnaya Street, 29",55.800453,49.033426
1204693,"г Казань, ш Горьковское ",Gorkovskoye shosse,55.834937,48.979338
1204695,"г Казань, ул Белинского 39","Belinskiy Street, 39",55.852642,49.070643
1204697,"г Казань, ул Центральная (Отары) 71 А ч/с","Tsentralnaya ulitsa, 71А",55.7437,49.278414
1204701,"г Казань, пгт Голубое Озеро ",City of Kazan,55.798551,49.106324
1204709,"г Казань, ул Янки Купалы 12 ч/с","ulitsa Yanki Kupaly, 12",55.867394,49.044583
1204711,"г Казань, ул Восстания ",ulitsa Vosstaniya,55.833233,49.071928
1204714,"г Казань, ул Восстания ",ulitsa Vosstaniya,55.833233,49.071928
1204715,"г Казань, ш Горьковское ",Gorkovskoye shosse,55.834937,48.979338
1204716,"г Казань, ул Вишневского 59","Vishnevskiy Street, 59",55.781813,49.148545
1204717,"г Казань, ш Горьковское 53 А","Gorkovskoye shosse, 53А",55.825578,49.021847
1204720,"г Казань, ул Академика Парина 16","Akademika Parina Street, 16",55.745149,49.184109
1204724,"г Казань, ул Маршала Чуйкова 62","ulitsa Marshala Chuykova, 62",55.835144,49.152021
1204727,"г Казань, ул Мартына Межлаука ",Martyna Mezhlauka Street,55.784582,49.10601
1204729,"г Казань, пер Авангардный 1 Д","Avangardniy Lane, 1",55.74376,49.144709
1204730,"г Казань, ул Осиновская 2-я 27","2-ya Osinovskaya ulitsa, 27",55.856558,48.890486
1204731,"г Казань, ул Братьев Касимовых 82","Bratyev Kasimovykh Street, 82",55.756726,49.213844
1204738,"г Казань, ул Гвардейская 53/2","Gvardeyskaya ulitsa, 53/2",55.776467,49.175548
1204746,"г Казань, ул Поперечно-Гривская 1А ч/с","Poperechno-Grivskaya ulitsa, 1",55.809854,49.092921
1204748,"г Казань, ул Ульяны Громовой 19 Б","ulitsa Ulyany Gromovoy, 19",55.859989,49.065828
1204753,"г Казань, ул Московская 1 и 2","Moskovskaya Street, 1",55.79434,49.099524
1204761,"г Казань, ул Авангардная 50","Avangardnaya Street, 50",55.747616,49.142706
1204768,"г Казань, ул Ломжинская ",Lomzhinskaya Street,55.767058,49.225378
1204775,"г Казань, ул Северополюсная 30","Severopolyusnaya ulitsa, 30",55.871486,49.078602
1204778,"г Казань, ул Юго-Западная 2-я 26","2nd Ugo-Zapadnaya Street, 26",55.816976,49.089571
1204783,"г Казань, пр-кт Победы 19","Pobedy Avenue, 19",55.748569,49.20345
1204785,"г Казань, ул Гаврилова 24","Gavrilova Street, 24",55.834911,49.156818
1204788,"г Казань, пр-кт Победы 43","Pobedy Avenue, 43",55.754978,49.215218
1204789,"г Казань, ул Рихарда Зорге 16","Richarda Zorge Street, 16",55.760793,49.181855
1204794,"г Казань, ул Короленко 40","Korolenko Street, 40",55.837859,49.102569
1204795,"г Казань, ул Баумана 30","Baumana Street, 30",55.79349,49.107923
1204796,"г Казань, пр-кт Победы 17","Pobedy Avenue, 17",55.747176,49.2008
1204799,"г Казань, ул Карла Маркса 28","Karla Marksa Street, 28",55.796339,49.121039
1204801,"г Казань, ул Жуковского 28","Zhukovskogo Street, 28",55.799138,49.131315
1204802,"г Казань, ул Чкалова 2/160","ulitsa Chkalova, 2/160",55.819014,49.059154
1204803,"г Казань, тракт Сибирский 36 Д","Sibirskiy trakt, 36Д",55.817795,49.180732
1204808,"г Казань, ул Химиков 45 А","ulitsa Khimikov, 45А",55.873163,49.017256
1204811,"г Казань, ул Петербургская 1","Peterburgskaya Street, 1",55.78643,49.124326
1204813,"г Казань, ул Сибгата Хакима 46","Sibgata Khakima Street, 46",55.81434,49.13702
1204817,"г Казань, ул Химиков 45А","ulitsa Khimikov, 45А",55.873163,49.017256
1204819,"г Казань, ул Лукина 4","ulitsa Lukina, 4",55.859403,49.091017
1204821,"г Казань, ул Сары Садыковой 20","Sary Sadykovoy Street, 20",55.7755,49.114382
1204822,"г Казань, тракт Сибирский ",Sibirskiy trakt,55.827762,49.189885
1204823,"г Казань, ул Космонавтов 34","ulitsa Kosmonavtov, 34",55.796962,49.192059
1204824,"г Казань, пр-кт Победы 34","Pobedy Avenue, 34",55.745873,49.203495
1204825,"г Казань, ул Академика Арбузова ",Akademika Arbuzova Street,55.813491,49.190146
1204826,"г Казань, пр-кт Ибрагимова 28 А","Ibragimova Avenue, 28А",55.833137,49.088636
1204828,"г Казань, ул Академика Глушко 8","Akademika Glushko Street, 8",55.779722,49.236697
1204835,"г Казань, ул Ноксинский Спуск 27","ulitsa Noksinskiy Spusk, 27",55.77072,49.239248
1204837,"г Казань, ул Бойничная 3","Boynichnaya ulitsa, 3",55.778801,49.1485
1204858,"г Казань, ул Дуслык 4","ulitsa Duslyk, 4",55.795327,49.226438
1204861,"г Казань, ул Эсперанто 47","ulitsa Nursultana Nazarbayeva, 47",55.769545,49.133211
1204862,"г Казань, ул Аракчинская 2-я 3 А ч/с","2nd Arakchinskaya Street, 3",55.79978,49.021119
1204864,"г Казань, ул Восстания ",ulitsa Vosstaniya,55.833233,49.071928
1204867,"г Казань, ул Волкова 70","Volkova Street, 70",55.787675,49.144341
1204869,"г Казань, ул Роторная 1","Rotornaya ulitsa, 1",55.765873,49.15203
1204870,"г Казань, ул Мира 51","ulitsa Mira, 51",55.859569,49.218021
1204873,"г Казань, ул Даурская 20","Daurskaya ulitsa, 20",55.761431,49.164472
1204876,"г Казань, ул Академика Губкина 39 ","Akademika Gubkina Street, 39/1",55.809666,49.1993
1204880,"г Казань, ул Закиева 14","Zakieva Street, 14",55.775702,49.233696
1204885,"г Казань, ул Толбухина 3","ulitsa Tolbukhina, 3",55.782015,49.168056
1204887,"г Казань, ул Мусы Джалиля 5","Musy Dzhalilya Street, 5",55.791354,49.110861
1204889,"г Казань, ул Четаева 27 А","Chetaeva Street, 27А",55.823924,49.127309
1204892,"г Казань, ул Даурская 20","Daurskaya ulitsa, 20",55.761431,49.164472
1204899,"г Казань, ул Мира 30","ulitsa Mira, 30",55.86306,49.21891
1204906,"г Казань, ул Марселя Салимжанова 12","Marselya Salimzhanova Street, 12",55.775596,49.132914
1204908,"г Казань, ул Серова 48","Serova Street, 48",55.822943,49.075162
1204914,"г Казань, ул Сары Садыковой 20","Sary Sadykovoy Street, 20",55.7755,49.114382
1204916,"г Казань, ул Адоратского 10","Adoratskogo Street, 10",55.830695,49.148231
1204919,"г Казань, ул Халезова 26 А","ulitsa Khalezova, 26А",55.859984,49.211517
1204920,"г Казань, ул Джаудата Файзи 10 А","ulitsa Dzhaudata Fayzi, 10А",55.79392,49.223923
1204925,"г Казань, ул Рихарда Зорге 11А","Richarda Zorge Street, 11А",55.762551,49.190182
1204928,"г Казань, ул Песочная 70","Pesochnaya ulitsa, 70",55.889831,49.086112
1204936,"г Казань, ул Юлиуса Фучика 72","ulitsa Yuliusa Fuchika, 72",55.755844,49.232358
1204942,"г Казань, ул Шамиля Усманова 10","ulitsa Shamilya Usmanova, 10",55.830169,49.076078
1204943,"г Казань, ул Аделя Кутуя 8 А","Adelya Kutuya Street, 8А",55.786283,49.167203
1204950,"г Казань, ул Нигматуллина 11/84","Nigmatullina Street, 11",55.818751,49.142176
1204953,"г Казань, ул Олега Кошевого 4","ulitsa Olega Koshevogo, 4",55.854653,49.089849
1204957,"г Казань, ул Мира 35","ulitsa Mira, 35",55.862515,49.222117
1204961,"г Казань, ул Николая Столярова 5","ulitsa Stolyarova, 5",55.798981,49.065568
1204963,"г Казань, ул Пушкина ",Pushkina Street,55.792554,49.124785
1204971,"г Казань, Пр. Победы ",Pobedy Avenue,55.771783,49.218937
1204976,"г Казань, ул Химиков 45 А","ulitsa Khimikov, 45А",55.873163,49.017256
1204986,"г Казань, пр-кт Ямашева ",Yamasheva Avenue,55.827019,49.13286
1204990,"г Казань, ул Карбышева 63","ulitsa Karbysheva, 63/1",55.745873,49.182663
1204991,"г Казань, ул Юлиуса Фучика 14","ulitsa Yuliusa Fuchika, 14",55.742559,49.211894
1204992,"г Казань, ул Товарищеская 25","Tovarishcheskaya ulitsa, 25",55.785437,49.156684
1204996,"г Казань, ул Беломорская 77","Belomorskaya Street, 77",55.866288,49.018083
1204997,"г Казань, ул Беломорская 8/18","Belomorskaya Street, 8/18",55.865207,49.083237
1204998,"г Казань, ул Сафиуллина 50","Safiullina Street, 50",55.7464,49.229851
1205000,"г Казань, ул Гудованцева 43 В","ulitsa Gudovantseva, 43В",55.876228,49.020436
1205002,"г Казань, с Константиновка, ул Интернациональная 1","Internatsionalnaya ulitsa, 1",55.804243,49.266134
1205005,"г Казань, ул Дубравная 23","Dubravnaya ulitsa, 23",55.739291,49.213502
1205011,"г Казань, ул Комиссара Габишева 7","ulitsa Komissara Gabisheva, 7",55.744389,49.230507
1205013,"г Казань, ул Маршала Чуйкова 89","ulitsa Marshala Chuykova, 89",55.837621,49.154474
1205014,"г Казань, ул Галии Кайбицкой 8","ulitsa Galii Kaybitskoy, 8",55.779211,49.233472
1205020,"г Казань, ул Рауиса Гареева 92","ulitsa Rauisa Gareyeva, 92",55.722532,49.171497
1205026,"г Казань, ул Минская 56","Minskaya Street, 56",55.770006,49.244476
1205029,"г Казань, ул Революционная 47","Revolyutsionnaya ulitsa, 47",55.819014,48.903682
1205034,"г Казань, пр-кт Фатыха Амирхана 107","Fatykha Amirkhana Street, 107",55.841923,49.128225
1205036,"г Казань, ул Маршала Чуйкова ",ulitsa Marshala Chuykova,55.835907,49.131064
1205048,"г Казань, ул Ново-Юдинская 37 ч/с","Novo-Yudinskaya ulitsa, 37",55.826842,48.875044
1205050,"г Казань, ул Копылова 1","ulitsa Kopylova, 1",55.846719,49.082824
1205055,"г Казань, ул Юлиуса Фучика 94","ulitsa Yuliusa Fuchika, 94",55.767641,49.232349
1205058,"г Казань, ул Рауиса Гареева 92","ulitsa Rauisa Gareyeva, 92",55.722532,49.171497
1205062,"г Казань, ул 25 Октября 9/7","ulitsa 25 Oktyabrya, 9/7",55.814543,49.061202
1205066,"г Казань, ул Авангардная 165","Avangardnaya Street, 165",55.738434,49.145509
1205069,"г Казань, ул Академика Королева 35","Akademika Korolyova Street, 35кв1",55.83845,49.074892
1205070,"г Казань, ул Васильковая (Салмачи) 31","Vasilkovaya ulitsa, 31",55.750317,49.287856
1205071,"г Казань, ул Каштановая 21","Kashtanovaya ulitsa, 21",55.861504,49.225081
1205072,"г Казань, ул Чапаева 20/19","ulitsa Chapayeva, 20/19",55.866273,49.083812
1205074,"г Казань, ул Гидростроя 1","ulitsa Gidrostroya, 1/25",55.868708,49.050314
